"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",128,7133,7133,0.00532386867791,2.811
"sat14_6s131-opt.cnf.hgr","SAT14literal",2,1486,1486,0.00785276571568,0.788
"sat14_6s131-opt.cnf.hgr","SAT14literal",4,3589,3589,0.0198855565927,1.283
"sat14_6s131-opt.cnf.hgr","SAT14literal",8,7017,7017,0.00876552227904,2.101
"sat14_6s131-opt.cnf.hgr","SAT14literal",16,11425,11425,0.00957636747281,2.656
"sat14_6s131-opt.cnf.hgr","SAT14literal",32,17966,17966,0.0084388185654,3.463
"sat14_6s131-opt.cnf.hgr","SAT14literal",64,24317,24317,0.00778715120052,4.205
"sat14_6s131-opt.cnf.hgr","SAT14literal",128,32750,32750,0.00778210116732,4.851
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",2,1757,1757,0.0199667221298,0.543
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",4,3749,3749,0.0198847496145,1.067
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",8,7209,7209,0.0196396688849,1.627
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",16,12348,12348,0.0191496267446,2.115
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",32,18696,18696,0.0123296560675,2.58
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",64,24284,24284,0.0142671854734,2.922
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",128,33209,33209,0.0129533678756,3.568
"sat14_6s133.cnf.dual.hgr","SAT14dual",2,349,349,0.0195363486749,0.535
"sat14_6s133.cnf.dual.hgr","SAT14dual",4,688,688,0.012740480109,0.962
"sat14_6s133.cnf.dual.hgr","SAT14dual",8,1458,1458,0.00953407865615,1.128
"sat14_6s133.cnf.dual.hgr","SAT14dual",16,2393,2393,0.00567472477585,1.376
"sat14_6s133.cnf.dual.hgr","SAT14dual",32,3671,3671,0.00680889695869,2.041
"sat14_6s133.cnf.dual.hgr","SAT14dual",64,5093,5093,0.00635497049478,2.266
"sat14_6s133.cnf.dual.hgr","SAT14dual",128,7136,7136,0.005444646098,2.815
"sat14_6s133.cnf.hgr","SAT14literal",2,2091,2091,0.00163849424453,0.867
"sat14_6s133.cnf.hgr","SAT14literal",4,4429,4429,0.0127343620375,1.27
"sat14_6s133.cnf.hgr","SAT14literal",8,8214,8214,0.0132736021238,1.949
"sat14_6s133.cnf.hgr","SAT14literal",16,13997,13997,0.0131076820972,2.647
"sat14_6s133.cnf.hgr","SAT14literal",32,19047,19047,0.00962176509622,3.116
"sat14_6s133.cnf.hgr","SAT14literal",64,24741,24741,0.0112806901128,3.986
"sat14_6s133.cnf.hgr","SAT14literal",128,32358,32358,0.0079575596817,4.542
"sat14_6s133.cnf.primal.hgr","SAT14primal",2,2452,2452,0.0199933631989,0.32
"sat14_6s133.cnf.primal.hgr","SAT14primal",4,4610,4610,0.0199104031857,1.009
"sat14_6s133.cnf.primal.hgr","SAT14primal",8,8778,8778,0.0131076820972,1.332
"sat14_6s133.cnf.primal.hgr","SAT14primal",16,13620,13620,0.0149303251493,2.071
"sat14_6s133.cnf.primal.hgr","SAT14primal",32,18994,18994,0.0119442601194,2.377
"sat14_6s133.cnf.primal.hgr","SAT14primal",64,24788,24788,0.0159151193634,3.101
"sat14_6s133.cnf.primal.hgr","SAT14primal",128,33251,33251,0.0106100795756,3.716
"sat14_6s153.cnf.dual.hgr","SAT14dual",2,82,82,0.0191003911343,0.783
"sat14_6s153.cnf.dual.hgr","SAT14dual",4,304,304,0.0114569752282,1.418
"sat14_6s153.cnf.dual.hgr","SAT14dual",8,791,791,0.011147327249,2.019
"sat14_6s153.cnf.dual.hgr","SAT14dual",16,1861,1861,0.00873533246415,2.493
"sat14_6s153.cnf.dual.hgr","SAT14dual",32,3185,3185,0.00664928292047,3.023
"sat14_6s153.cnf.dual.hgr","SAT14dual",64,5009,5009,0.00704041720991,3.778
"sat14_6s153.cnf.dual.hgr","SAT14dual",128,7463,7463,0.00573514077164,4.412
"sat14_6s153.cnf.hgr","SAT14literal",2,215,215,0.0199659061719,0.493
"sat14_6s153.cnf.hgr","SAT14literal",4,1000,1000,0.019989258109,1.204
"sat14_6s153.cnf.hgr","SAT14literal",8,2483,2483,0.0157388380347,2.199
"sat14_6s153.cnf.hgr","SAT14literal",16,7517,7517,0.00924715113021,2.741
"sat14_6s153.cnf.hgr","SAT14literal",32,13043,13043,0.0117691014384,4.089
"sat14_6s153.cnf.hgr","SAT14literal",64,22596,22596,0.0104594695555,4.838
"sat14_6s153.cnf.hgr","SAT14literal",128,32335,32335,0.0112023898432,5.943
"sat14_6s153.cnf.primal.hgr","SAT14primal",2,179,179,0.019989258109,0.665
"sat14_6s153.cnf.primal.hgr","SAT14primal",4,812,812,0.0199420885485,0.976
"sat14_6s153.cnf.primal.hgr","SAT14primal",8,2847,2847,0.0184008966934,1.826
"sat14_6s153.cnf.primal.hgr","SAT14primal",16,8100,8100,0.0147580795815,2.269
"sat14_6s153.cnf.primal.hgr","SAT14primal",32,14475,14475,0.0141949943967,3.362
"sat14_6s153.cnf.primal.hgr","SAT14primal",64,23243,23243,0.0112023898432,4.394
"sat14_6s153.cnf.primal.hgr","SAT14primal",128,34044,34044,0.0119402985075,5.212
"sat14_6s16.cnf.dual.hgr","SAT14dual",2,375,375,0.0155406581926,0.414
"sat14_6s16.cnf.dual.hgr","SAT14dual",4,799,799,0.00113181264148,0.614
"sat14_6s16.cnf.dual.hgr","SAT14dual",8,1448,1448,0.00478843809855,0.85
"sat14_6s16.cnf.dual.hgr","SAT14dual",16,2060,2060,0.00383075047884,1.105
"sat14_6s16.cnf.dual.hgr","SAT14dual",32,3023,3023,0.00278551532033,1.244
"sat14_6s16.cnf.dual.hgr","SAT14dual",64,4247,4247,0.00487465181058,1.65
"sat14_6s16.cnf.dual.hgr","SAT14dual",128,5810,5810,0.00557103064067,1.986
"sat14_6s16.cnf.hgr","SAT14literal",2,2150,2150,0.0199472731315,0.625
"sat14_6s16.cnf.hgr","SAT14literal",4,4363,4363,0.00990979545166,0.938
"sat14_6s16.cnf.hgr","SAT14literal",8,7124,7124,0.0119425740058,1.35
"sat14_6s16.cnf.hgr","SAT14literal",16,10427,10427,0.00711382113821,1.907
"sat14_6s16.cnf.hgr","SAT14literal",32,14298,14298,0.00711382113821,2.269
"sat14_6s16.cnf.hgr","SAT14literal",64,18750,18750,0.00711382113821,2.792
"sat14_6s16.cnf.hgr","SAT14literal",128,24453,24453,0.00609756097561,3.371
"sat14_6s16.cnf.primal.hgr","SAT14primal",2,2116,2116,0.019946639563,0.448
"sat14_6s16.cnf.primal.hgr","SAT14primal",4,4456,4456,0.00990979545166,0.738
"sat14_6s16.cnf.primal.hgr","SAT14primal",8,7700,7700,0.0198170731707,1.068
"sat14_6s16.cnf.primal.hgr","SAT14primal",16,10616,10616,0.0142276422764,1.447
"sat14_6s16.cnf.primal.hgr","SAT14primal",32,14352,14352,0.0162601626016,1.745
"sat14_6s16.cnf.primal.hgr","SAT14primal",64,19204,19204,0.0142276422764,2.098
"sat14_6s16.cnf.primal.hgr","SAT14primal",128,24951,24951,0.0121951219512,2.535
"sat14_6s184.cnf.dual.hgr","SAT14dual",2,391,391,0,0.272
"sat14_6s184.cnf.dual.hgr","SAT14dual",4,805,805,0.00586570408959,0.692
"sat14_6s184.cnf.dual.hgr","SAT14dual",8,1453,1453,0.00795734208368,0.867
"sat14_6s184.cnf.dual.hgr","SAT14dual",16,2188,2188,0.00311730926989,1.06
"sat14_6s184.cnf.dual.hgr","SAT14dual",32,3071,3071,0.00262467191601,1.409
"sat14_6s184.cnf.dual.hgr","SAT14dual",64,4434,4434,0.00524934383202,1.78
"sat14_6s184.cnf.dual.hgr","SAT14dual",128,5987,5987,0.00524934383202,2.172
"sat14_6s184.cnf.hgr","SAT14literal",2,2361,2361,0,0.554
"sat14_6s184.cnf.hgr","SAT14literal",4,4737,4737,0.00731283342325,0.917
"sat14_6s184.cnf.hgr","SAT14literal",8,7795,7795,0.00791177175737,1.386
"sat14_6s184.cnf.hgr","SAT14literal",16,11069,11069,0.00959002637257,1.916
"sat14_6s184.cnf.hgr","SAT14literal",32,15228,15228,0.010067114094,2.528
"sat14_6s184.cnf.hgr","SAT14literal",64,19940,19940,0.00862895493768,2.998
"sat14_6s184.cnf.hgr","SAT14literal",128,25574,25574,0.00383141762452,3.359
"sat14_6s184.cnf.primal.hgr","SAT14primal",2,2368,2368,0.00575436072649,0.394
"sat14_6s184.cnf.primal.hgr","SAT14primal",4,4911,4911,0.0116279069767,0.802
"sat14_6s184.cnf.primal.hgr","SAT14primal",8,9137,9137,0.0139055382402,1.243
"sat14_6s184.cnf.primal.hgr","SAT14primal",16,11320,11320,0.00862895493768,1.573
"sat14_6s184.cnf.primal.hgr","SAT14primal",32,15295,15295,0.0105465004794,1.866
"sat14_6s184.cnf.primal.hgr","SAT14primal",64,20337,20337,0.0095785440613,2.208
"sat14_6s184.cnf.primal.hgr","SAT14primal",128,26171,26171,0.00766283524904,2.627
"sat14_6s9.cnf.dual.hgr","SAT14dual",2,359,359,0,0.301
"sat14_6s9.cnf.dual.hgr","SAT14dual",4,821,821,0,0.54
"sat14_6s9.cnf.dual.hgr","SAT14dual",8,1354,1354,0.00541919030921,0.89
"sat14_6s9.cnf.dual.hgr","SAT14dual",16,2035,2035,0.00446286260759,1.08
"sat14_6s9.cnf.dual.hgr","SAT14dual",32,3056,3056,0.00127510360217,1.334
"sat14_6s9.cnf.dual.hgr","SAT14dual",64,4271,4271,0.0050987890376,1.665
"sat14_6s9.cnf.dual.hgr","SAT14dual",128,5924,5924,0.00254777070064,2.124
"sat14_6s9.cnf.hgr","SAT14literal",2,2422,2422,0.0199609522977,0.576
"sat14_6s9.cnf.hgr","SAT14literal",4,4402,4402,0.00990733725742,1.065
"sat14_6s9.cnf.hgr","SAT14literal",8,8229,8229,0.0185314685315,1.391
"sat14_6s9.cnf.hgr","SAT14literal",16,10544,10544,0.00979020979021,1.878
"sat14_6s9.cnf.hgr","SAT14literal",32,14231,14231,0.011655011655,2.35
"sat14_6s9.cnf.hgr","SAT14literal",64,19256,19256,0.0130475302889,2.736
"sat14_6s9.cnf.hgr","SAT14literal",128,25100,25100,0.00931098696462,3.269
"sat14_6s9.cnf.primal.hgr","SAT14primal",2,2453,2453,0.0199312314237,0.362
"sat14_6s9.cnf.primal.hgr","SAT14primal",4,5796,5796,0.00979020979021,0.735
"sat14_6s9.cnf.primal.hgr","SAT14primal",8,7936,7936,0.0128205128205,1.07
"sat14_6s9.cnf.primal.hgr","SAT14primal",16,11123,11123,0.0149184149184,1.602
"sat14_6s9.cnf.primal.hgr","SAT14primal",32,14964,14964,0.0158434296365,1.87
"sat14_6s9.cnf.primal.hgr","SAT14primal",64,20057,20057,0.0130353817505,2.197
"sat14_6s9.cnf.primal.hgr","SAT14primal",128,26014,26014,0.00743494423792,2.629
"sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr","SAT14dual",2,731,731,0.0188062328048,26.53
"sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr","SAT14dual",4,1856,1856,0.00940621462858,54.5
"sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr","SAT14dual",8,4107,4107,0.0155159166205,83.031
"sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr","SAT14dual",16,8690,8690,0.0099307655447,105.005
"sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr","SAT14dual",32,14939,14939,0.0108724388632,119.979
"sat14_9dlx_vliw_at_b_iq3.cnf.dual.hgr","SAT14dual",64,24009,24009,0.00865829477859,124.908
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",2,41463,41463,0,9.442
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",4,104272,104272,0.00994411806849,15.932
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",8,160666,160666,0.0132393397524,24.767
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",16,199117,199117,0.0149014213663,26.591
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",32,248191,248191,0.0155891792756,45.543
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",64,300553,300553,0.0165061898212,42.763
"sat14_9dlx_vliw_at_b_iq3.cnf.hgr","SAT14literal",128,401575,401575,0.0164986251146,51.904
"sat14_9vliw_m_9stages_iq3_C1_bug7.cnf.primal.hgr","SAT14primal",8,2906104,2906104,0.0199711408572,574.358
"sat14_9vliw_m_9stages_iq3_C1_bug8.cnf.primal.hgr","SAT14primal",8,2876697,2876697,0.0196782710137,567.696
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",2,1173,1173,0,1.414
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",4,1695,1695,0.0173633190153,2.743
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",8,2594,2594,0.00892810796782,3.194
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",16,4333,4333,0.00903192317675,5.244
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",32,9059,9059,0.00903145437558,5.741
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",64,16033,16033,0.0116254930455,6.997
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.dual.hgr","SAT14dual",128,23602,23602,0.00871731008717,8.376
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",2,2687,2687,0.0191583671804,1.284
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",4,4491,4491,0.014762611276,2.258
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",8,7193,7193,0.0142433234421,3.587
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",16,10837,10837,0.00816023738872,4.454
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",32,15303,15303,0.00919881305638,5.809
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",64,27974,27974,0.0100890207715,6.915
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.hgr","SAT14literal",128,57087,57087,0.00830367734282,8.789
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",2,2538,2538,0.019881305638,1.039
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",4,4355,4355,0.0198071216617,2.668
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",8,8554,8554,0.01646884273,3.791
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",16,15161,15161,0.013353115727,4.909
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",32,23215,23215,0.0142433234421,5.937
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",64,56698,56698,0.0142348754448,7.011
"sat14_aaai10-planning-ipc5-pathways-17-step21.cnf.primal.hgr","SAT14primal",128,87185,87185,0.0142180094787,8.49
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",2,1179,1179,0.0158759904122,6.794
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",4,3246,3246,0.0169415545763,13.22
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",8,5826,5826,0.00463466494214,18.053
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",16,9420,9420,0.00787795055704,23.133
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",32,13228,13228,0.000960238295871,27.944
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",64,17672,17672,0.00329218106996,32.959
"sat14_ACG-20-10p1.cnf.dual.hgr","SAT14dual",128,24356,24356,0.00305690547108,38.724
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",2,3939,3939,0.0146132645897,7.521
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",4,9768,9768,0.017798945791,13.341
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",8,18898,18898,0.0152682154946,18.385
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",16,27740,27740,0.00798507775496,23.129
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",32,35961,35961,0.0103533554093,27.741
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",64,47290,47290,0.0135803504066,32.569
"sat14_ACG-20-10p1.cnf.hgr","SAT14literal",128,68920,68920,0.0103939647946,37.394
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",2,5551,5551,0.000922170874071,6.754
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",4,10318,10318,0.01937606757,10.175
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",8,20182,20182,0.0109401852706,16.195
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",16,29252,29252,0.0148384122061,21.773
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",32,39457,39457,0.0095565428787,26.225
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",64,56323,56323,0.0120704107293,31.352
"sat14_ACG-20-10p1.cnf.primal.hgr","SAT14primal",128,84997,84997,0.0103922225947,36.68
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",2,1222,1222,0.01788872497,5.911
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",4,3025,3025,0.00780196300035,10.956
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",8,5367,5367,0.00712038512196,15.366
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",16,8989,8989,0.00317482227897,19.814
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",32,11980,11980,0,23.535
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",64,16308,16308,0.00165639090825,27.286
"sat14_ACG-20-5p0.cnf.dual.hgr","SAT14dual",128,22856,22856,0.00202447777676,32.552
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",2,4580,4580,0.0199774572242,6.365
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",4,9508,9508,0.0123184567437,10.999
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",8,16124,16124,0.0151393833381,15.059
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",16,24896,24896,0.0110125646711,18.861
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",32,32887,32887,0.0090169992609,23.393
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",64,45016,45016,0.00975561687032,27.962
"sat14_ACG-20-5p0.cnf.hgr","SAT14literal",128,65569,65569,0.00985415845487,32.329
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",2,4183,4183,0.0182497936658,5.835
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",4,11169,11169,0.0198327153574,9.705
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",8,17913,17913,0.00845035723084,14.035
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",16,26208,26208,0.0160137965016,19.256
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",32,38033,38033,0.0128104059913,22.469
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",64,52164,52164,0.014189988175,27.837
"sat14_ACG-20-5p0.cnf.primal.hgr","SAT14primal",128,82458,82458,0.0145841545132,33.169
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",2,1340,1340,0.0164731622966,6.084
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",4,3148,3148,0.00879696679681,9.004
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",8,5889,5889,0,15.373
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",16,8976,8976,0.00682069697586,19.408
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",32,12298,12298,0.00440409241819,23.565
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",64,16102,16102,0.00514928406884,29.12
"sat14_ACG-20-5p1.cnf.dual.hgr","SAT14dual",128,22776,22776,0.00207768744354,33.159
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",2,4566,4566,0.019079336707,6.555
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",4,8755,8755,0.0192454015145,11.26
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",8,17032,17032,0.0171741204604,15.349
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",16,24284,24284,0.0154347826087,18.74
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",32,32613,32613,0.0115942028986,24.382
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",64,44824,44824,0.0104347826087,28.845
"sat14_ACG-20-5p1.cnf.hgr","SAT14literal",128,66614,66614,0.0110144927536,32.94
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",2,4194,4194,0.0199700479474,6.12
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",4,13261,13261,0.0141668377637,10.603
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",8,18551,18551,0.0151207729469,15.201
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",16,26827,26827,0.0151690821256,18.711
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",32,37244,37244,0.0151690821256,24.371
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",64,53572,53572,0.0104347826087,27.712
"sat14_ACG-20-5p1.cnf.primal.hgr","SAT14primal",128,83912,83912,0.0112055641422,32.446
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",2,255,255,0.0176572818909,0.104
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",4,658,658,0.0145975253719,0.212
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",8,1145,1145,0.0136224631637,0.359
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",16,1576,1576,0.0150083379655,0.392
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",32,1947,1947,0.00555555555556,0.548
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",64,2438,2438,0.00666666666667,0.732
"sat14_AProVE07-01.cnf.dual.hgr","SAT14dual",128,3105,3105,0.00888888888889,0.947
"sat14_AProVE07-01.cnf.hgr","SAT14literal",2,986,986,0,0.187
"sat14_AProVE07-01.cnf.hgr","SAT14literal",4,2318,2318,0,0.36
"sat14_AProVE07-01.cnf.hgr","SAT14literal",8,3733,3733,0.00639658848614,0.466
"sat14_AProVE07-01.cnf.hgr","SAT14literal",16,4936,4936,0.0117270788913,0.651
"sat14_AProVE07-01.cnf.hgr","SAT14literal",32,6415,6415,0.00639658848614,0.776
"sat14_AProVE07-01.cnf.hgr","SAT14literal",64,7865,7865,0.00851063829787,1.003
"sat14_AProVE07-01.cnf.hgr","SAT14literal",128,9888,9888,0,1.206
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",2,1117,1117,0,0.189
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",4,2353,2353,0.00852878464819,0.313
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",8,3706,3706,0.0127931769723,0.42
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",16,5098,5098,0.0106609808102,0.527
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",32,6426,6426,0.00425531914894,0.665
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",64,8021,8021,0,0.816
"sat14_AProVE07-01.cnf.primal.hgr","SAT14primal",128,10299,10299,0,1.023
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",2,109,109,0.0176063574707,0.237
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",4,270,270,0.0147965474723,0.353
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",8,515,515,0.00684931506849,0.422
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",16,849,849,0.0115068493151,0.559
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",32,1258,1258,0.00438116100767,0.659
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",64,1807,1807,0.00656455142232,0.814
"sat14_AProVE07-27.cnf.dual.hgr","SAT14dual",128,2541,2541,0,1.036
"sat14_AProVE07-27.cnf.hgr","SAT14literal",2,2754,2754,0.00543407944107,0.183
"sat14_AProVE07-27.cnf.hgr","SAT14literal",4,4378,4378,0.0103492884864,0.328
"sat14_AProVE07-27.cnf.hgr","SAT14literal",8,5773,5773,0.0186239006725,0.489
"sat14_AProVE07-27.cnf.hgr","SAT14literal",16,6800,6800,0.0134436401241,0.583
"sat14_AProVE07-27.cnf.hgr","SAT14literal",32,8033,8033,0.0144628099174,0.742
"sat14_AProVE07-27.cnf.hgr","SAT14literal",64,9881,9881,0.0123966942149,0.998
"sat14_AProVE07-27.cnf.hgr","SAT14literal",128,10645,10645,0.00826446280992,0.991
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",2,2832,2832,0.0199223803364,0.183
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",4,4640,4640,0.0191412312468,0.363
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",8,6307,6307,0.0155118924509,0.521
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",16,7767,7767,0.0165289256198,0.569
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",32,9437,9437,0.0123966942149,0.669
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",64,11043,11043,0.0165289256198,0.832
"sat14_AProVE07-27.cnf.primal.hgr","SAT14primal",128,12483,12483,0,0.957
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",2,682,682,0.011417199493,14.858
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",4,1039,1039,0.00979023966507,30.87
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",8,1409,1409,0.0121612577076,46.919
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",16,2043,2043,0.00595238095238,60.836
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",32,3413,3413,0.0060378218273,66.192
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",64,7512,7512,0.00763271815903,77.521
"sat14_atco_enc1_opt1_05_21.cnf.dual.hgr","SAT14dual",128,11412,11412,0.00683526999316,88.939
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",2,778,778,0,1.116
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",4,1457,1457,0.00599831508003,1.988
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",8,2194,2194,0.00660466370131,3.316
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",16,3116,3116,0.00485240598463,5.148
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",32,5068,5068,0.0105121293801,6.279
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",64,7427,7427,0.00808625336927,7.525
"sat14_atco_enc1_opt1_05_21.cnf.hgr","SAT14literal",128,15891,15891,0.00646551724138,10.487
"sat14_atco_enc1_opt1_05_21.cnf.primal.hgr","SAT14primal",2,1911,1911,0.0199939514097,1.53
"sat14_atco_enc1_opt1_05_21.cnf.primal.hgr","SAT14primal",4,3021,3021,0.0113575268817,1.695
